code,bs_code,name,requested_until,updated_at
002746,sz.002746,仙坛股份,2026-06-08,2026-06-08 00:52:17
002747,sz.002747,埃斯顿,2026-06-08,2026-06-08 00:52:17
002748,sz.002748,世龙实业,2026-06-08,2026-06-08 00:52:17
002749,sz.002749,国光股份,2026-06-08,2026-06-08 00:52:17
002752,sz.002752,昇兴股份,2026-06-08,2026-06-08 00:52:17
002753,sz.002753,永东股份,2026-06-08,2026-06-08 00:52:17
002755,sz.002755,奥赛康,2026-06-08,2026-06-08 00:52:17
002756,sz.002756,永兴材料,2026-06-08,2026-06-08 00:52:17
002757,sz.002757,南兴股份,2026-06-08,2026-06-08 00:52:17
002758,sz.002758,浙农股份,2026-06-08,2026-06-08 00:52:17
002759,sz.002759,天际股份,2026-06-08,2026-06-08 00:52:17
002760,sz.002760,凤形股份,2026-06-08,2026-06-08 00:52:17
002761,sz.002761,浙江建投,2026-06-08,2026-06-08 00:52:17
002762,sz.002762,*ST金比,2026-06-08,2026-06-08 00:52:17
002763,sz.002763,汇洁股份,2026-06-08,2026-06-08 00:52:17
002765,sz.002765,蓝黛科技,2026-06-08,2026-06-08 00:52:17
002766,sz.002766,索菱股份,2026-06-08,2026-06-08 00:52:17
002767,sz.002767,先锋电子,2026-06-08,2026-06-08 00:52:17
002768,sz.002768,国恩股份,2026-06-08,2026-06-08 00:52:17
002769,sz.002769,普路通,2026-06-08,2026-06-08 00:52:17
002771,sz.002771,真视通,2026-06-08,2026-06-08 00:52:17
002772,sz.002772,众兴菌业,2026-06-08,2026-06-08 00:52:17
002773,sz.002773,康弘药业,2026-06-08,2026-06-08 00:52:17
002774,sz.002774,快意电梯,2026-06-08,2026-06-08 00:52:17
002775,sz.002775,文科股份,2026-06-08,2026-06-08 00:52:17
002777,sz.002777,久远银海,2026-06-08,2026-06-08 00:52:17
002778,sz.002778,中晟高科,2026-06-08,2026-06-08 00:52:17
002779,sz.002779,中坚科技,2026-06-08,2026-06-08 00:52:17
002780,sz.002780,三夫户外,2026-06-08,2026-06-08 00:52:17
002782,sz.002782,可立克,2026-06-08,2026-06-08 00:52:17
002783,sz.002783,凯龙股份,2026-06-08,2026-06-08 00:52:17
002785,sz.002785,万里石,2026-06-08,2026-06-08 00:52:17
002786,sz.002786,银宝山新,2026-06-08,2026-06-08 00:52:17
002787,sz.002787,华源控股,2026-06-08,2026-06-08 00:52:17
002788,sz.002788,鹭燕医药,2026-06-08,2026-06-08 00:52:17
002789,sz.002789,*ST建艺,2026-06-08,2026-06-08 00:52:17
002790,sz.002790,瑞尔特,2026-06-08,2026-06-08 00:52:17
002791,sz.002791,坚朗五金,2026-06-08,2026-06-08 00:52:17
002792,sz.002792,通宇通讯,2026-06-08,2026-06-08 00:52:17
002793,sz.002793,罗欣药业,2026-06-08,2026-06-08 00:52:17
002795,sz.002795,永和智控,2026-06-08,2026-06-08 00:52:17
002796,sz.002796,世嘉科技,2026-06-08,2026-06-08 00:52:17
002797,sz.002797,第一创业,2026-06-08,2026-06-08 00:52:17
002798,sz.002798,帝欧水华,2026-06-08,2026-06-08 00:52:17
002799,sz.002799,环球印务,2026-06-08,2026-06-08 00:52:17
002800,sz.002800,天顺股份,2026-06-08,2026-06-08 00:52:17
002801,sz.002801,微光股份,2026-06-08,2026-06-08 00:52:17
002802,sz.002802,洪汇新材,2026-06-08,2026-06-08 00:52:17
002803,sz.002803,吉宏股份,2026-06-08,2026-06-08 00:52:17
002805,sz.002805,丰元股份,2026-06-08,2026-06-08 00:52:17
002806,sz.002806,华锋股份,2026-06-08,2026-06-08 00:52:17
002807,sz.002807,江阴银行,2026-06-08,2026-06-08 00:52:17
002808,sz.002808,*ST恒久,2026-06-08,2026-06-08 00:52:17
002809,sz.002809,红墙股份,2026-06-08,2026-06-08 00:52:17
002810,sz.002810,山东赫达,2026-06-08,2026-06-08 00:52:17
002811,sz.002811,郑中设计,2026-06-08,2026-06-08 00:52:17
002812,sz.002812,恩捷股份,2026-06-08,2026-06-08 00:52:17
002813,sz.002813,路畅科技,2026-06-08,2026-06-08 00:52:17
002815,sz.002815,崇达技术,2026-06-08,2026-06-08 00:52:17
002816,sz.002816,*ST和科,2026-06-08,2026-06-08 00:52:17
002817,sz.002817,黄山胶囊,2026-06-08,2026-06-08 00:52:17
002818,sz.002818,富森美,2026-06-08,2026-06-08 00:52:17
002819,sz.002819,东方中科,2026-06-08,2026-06-08 00:52:17
002820,sz.002820,桂发祥,2026-06-08,2026-06-08 00:52:17
002821,sz.002821,凯莱英,2026-06-08,2026-06-08 00:52:17
002822,sz.002822,ST中装,2026-06-08,2026-06-08 00:52:17
002823,sz.002823,凯中精密,2026-06-08,2026-06-08 00:52:17
002824,sz.002824,和胜股份,2026-06-08,2026-06-08 00:52:17
002825,sz.002825,纳尔股份,2026-06-08,2026-06-08 00:52:17
002826,sz.002826,易明医药,2026-06-08,2026-06-08 00:52:17
002827,sz.002827,高争民爆,2026-06-08,2026-06-08 00:52:17
002828,sz.002828,贝肯能源,2026-06-08,2026-06-08 00:52:17
002829,sz.002829,星网宇达,2026-06-08,2026-06-08 00:52:17
002830,sz.002830,名雕股份,2026-06-08,2026-06-08 00:52:17
002831,sz.002831,裕同科技,2026-06-08,2026-06-08 00:52:17
002832,sz.002832,比音勒芬,2026-06-08,2026-06-08 00:52:17
002833,sz.002833,弘亚数控,2026-06-08,2026-06-08 00:52:17
002835,sz.002835,同为股份,2026-06-08,2026-06-08 00:52:17
002836,sz.002836,新宏泽,2026-06-08,2026-06-08 00:52:17
002837,sz.002837,英维克,2026-06-08,2026-06-08 00:52:17
002838,sz.002838,道恩股份,2026-06-08,2026-06-08 00:52:17
002839,sz.002839,张家港行,2026-06-08,2026-06-08 00:52:17
002840,sz.002840,华统股份,2026-06-08,2026-06-08 00:52:17
002841,sz.002841,视源股份,2026-06-08,2026-06-08 00:52:17
002842,sz.002842,翔鹭钨业,2026-06-08,2026-06-08 00:52:17
002843,sz.002843,泰嘉股份,2026-06-08,2026-06-08 00:52:17
002845,sz.002845,同兴达,2026-06-08,2026-06-08 00:52:17
002846,sz.002846,英联股份,2026-06-08,2026-06-08 00:52:17
002847,sz.002847,盐津铺子,2026-06-08,2026-06-08 00:52:17
002848,sz.002848,高斯贝尔,2026-06-08,2026-06-08 00:52:17
002849,sz.002849,威星智能,2026-06-08,2026-06-08 00:52:17
002850,sz.002850,科达利,2026-06-08,2026-06-08 00:52:17
002851,sz.002851,麦格米特,2026-06-08,2026-06-08 00:52:17
002852,sz.002852,道道全,2026-06-08,2026-06-08 00:52:17
002853,sz.002853,皮阿诺,2026-06-08,2026-06-08 00:52:17
002855,sz.002855,捷荣技术,2026-06-08,2026-06-08 00:52:17
002856,sz.002856,*ST美芝,2026-06-08,2026-06-08 00:52:17
002857,sz.002857,三晖电气,2026-06-08,2026-06-08 00:52:17
002858,sz.002858,力盛体育,2026-06-08,2026-06-08 00:52:17
002859,sz.002859,洁美科技,2026-06-08,2026-06-08 00:52:17
002860,sz.002860,星帅尔,2026-06-08,2026-06-08 00:52:17
002861,sz.002861,瀛通通讯,2026-06-08,2026-06-08 00:52:17
002862,sz.002862,实丰文化,2026-06-08,2026-06-08 00:52:17
002863,sz.002863,今飞凯达,2026-06-08,2026-06-08 00:52:17
002864,sz.002864,盘龙药业,2026-06-08,2026-06-08 00:52:17
002865,sz.002865,钧达股份,2026-06-08,2026-06-08 00:52:17
002866,sz.002866,传艺科技,2026-06-08,2026-06-08 00:52:17
002867,sz.002867,周大生,2026-06-08,2026-06-08 00:52:17
002868,sz.002868,绿康生化,2026-06-08,2026-06-08 00:52:17
002869,sz.002869,金溢科技,2026-06-08,2026-06-08 00:52:17
002870,sz.002870,香山股份,2026-06-08,2026-06-08 00:52:17
002871,sz.002871,伟隆股份,2026-06-08,2026-06-08 00:52:17
002872,sz.002872,ST天圣,2026-06-08,2026-06-08 00:52:17
002873,sz.002873,新天药业,2026-06-08,2026-06-08 00:52:17
002875,sz.002875,安奈儿,2026-06-08,2026-06-08 00:52:17
002876,sz.002876,三利谱,2026-06-08,2026-06-08 00:52:17
002877,sz.002877,智能自控,2026-06-08,2026-06-08 00:52:17
002878,sz.002878,元隆雅图,2026-06-08,2026-06-08 00:52:17
002879,sz.002879,长缆科技,2026-06-08,2026-06-08 00:52:17
002880,sz.002880,卫光生物,2026-06-08,2026-06-08 00:52:17
002881,sz.002881,美格智能,2026-06-08,2026-06-08 00:52:17
002882,sz.002882,金龙羽,2026-06-08,2026-06-08 00:52:17
002883,sz.002883,*ST中设,2026-06-08,2026-06-08 00:52:17
002884,sz.002884,凌霄泵业,2026-06-08,2026-06-08 00:52:17
002885,sz.002885,京泉华,2026-06-08,2026-06-08 00:52:17
002886,sz.002886,沃特股份,2026-06-08,2026-06-08 00:52:17
002887,sz.002887,绿茵生态,2026-06-08,2026-06-08 00:52:17
002888,sz.002888,惠威科技,2026-06-08,2026-06-08 00:52:17
002889,sz.002889,东方嘉盛,2026-06-08,2026-06-08 00:52:17
002890,sz.002890,弘宇股份,2026-06-08,2026-06-08 00:52:17
002891,sz.002891,中宠股份,2026-06-08,2026-06-08 00:52:17
002892,sz.002892,科力尔,2026-06-08,2026-06-08 00:52:17
002893,sz.002893,京能热力,2026-06-08,2026-06-08 00:52:17
002895,sz.002895,川恒股份,2026-06-08,2026-06-08 00:52:17
002896,sz.002896,中大力德,2026-06-08,2026-06-08 00:52:17
002897,sz.002897,意华股份,2026-06-08,2026-06-08 00:52:17
002898,sz.002898,*ST赛隆,2026-06-08,2026-06-08 00:52:17
002899,sz.002899,英派斯,2026-06-08,2026-06-08 00:52:17
002900,sz.002900,哈三联,2026-06-08,2026-06-08 00:52:17
002901,sz.002901,大博医疗,2026-06-08,2026-06-08 00:52:17
002902,sz.002902,铭普光磁,2026-06-08,2026-06-08 00:52:17
002903,sz.002903,宇环数控,2026-06-08,2026-06-08 00:52:17
002905,sz.002905,金逸影视,2026-06-08,2026-06-08 00:52:17
002906,sz.002906,华阳集团,2026-06-08,2026-06-08 00:52:17
002907,sz.002907,华森制药,2026-06-08,2026-06-08 00:52:17
002908,sz.002908,德生科技,2026-06-08,2026-06-08 00:52:17
002909,sz.002909,集泰股份,2026-06-08,2026-06-08 00:52:17
002910,sz.002910,庄园牧场,2026-06-08,2026-06-08 00:52:17
002911,sz.002911,佛燃能源,2026-06-08,2026-06-08 00:52:17
002912,sz.002912,中新赛克,2026-06-08,2026-06-08 00:52:17
002913,sz.002913,奥士康,2026-06-08,2026-06-08 00:52:17
002915,sz.002915,中欣氟材,2026-06-08,2026-06-08 00:52:17
002916,sz.002916,深南电路,2026-06-08,2026-06-08 00:52:17
002917,sz.002917,金奥博,2026-06-08,2026-06-08 00:52:17
002918,sz.002918,蒙娜丽莎,2026-06-08,2026-06-08 00:52:17
002919,sz.002919,名臣健康,2026-06-08,2026-06-08 00:52:17
002920,sz.002920,德赛西威,2026-06-08,2026-06-08 00:52:17
002921,sz.002921,联诚精密,2026-06-08,2026-06-08 00:52:17
002922,sz.002922,伊戈尔,2026-06-08,2026-06-08 00:52:17
002923,sz.002923,润都股份,2026-06-08,2026-06-08 00:52:17
002925,sz.002925,盈趣科技,2026-06-08,2026-06-08 00:52:17
002926,sz.002926,华西证券,2026-06-08,2026-06-08 00:52:17
002927,sz.002927,泰永长征,2026-06-08,2026-06-08 00:52:17
002928,sz.002928,华夏航空,2026-06-08,2026-06-08 00:52:17
002929,sz.002929,润建股份,2026-06-08,2026-06-08 00:52:17
002930,sz.002930,宏川智慧,2026-06-08,2026-06-08 00:52:17
002931,sz.002931,锋龙股份,2026-06-08,2026-06-08 00:52:17
002932,sz.002932,*ST明德,2026-06-08,2026-06-08 00:52:17
002933,sz.002933,新兴装备,2026-06-08,2026-06-08 00:52:17
002935,sz.002935,天奥电子,2026-06-08,2026-06-08 00:52:17
002936,sz.002936,郑州银行,2026-06-08,2026-06-08 00:52:17
002937,sz.002937,兴瑞科技,2026-06-08,2026-06-08 00:52:17
002938,sz.002938,鹏鼎控股,2026-06-08,2026-06-08 00:52:17
002939,sz.002939,长城证券,2026-06-08,2026-06-08 00:52:17
002940,sz.002940,昂利康,2026-06-08,2026-06-08 00:52:17
002941,sz.002941,新疆交建,2026-06-08,2026-06-08 00:52:17
002942,sz.002942,新农股份,2026-06-08,2026-06-08 00:52:17
002943,sz.002943,宇晶股份,2026-06-08,2026-06-08 00:52:17
002945,sz.002945,华林证券,2026-06-08,2026-06-08 00:52:17
002946,sz.002946,新乳业,2026-06-08,2026-06-08 00:52:17
002947,sz.002947,恒铭达,2026-06-08,2026-06-08 00:52:17
002948,sz.002948,青岛银行,2026-06-08,2026-06-08 00:52:17
002949,sz.002949,华阳国际,2026-06-08,2026-06-08 00:52:17
002950,sz.002950,奥美医疗,2026-06-08,2026-06-08 00:52:17
002951,sz.002951,金时科技,2026-06-08,2026-06-08 00:52:17
002952,sz.002952,亚世光电,2026-06-08,2026-06-08 00:52:17
002953,sz.002953,日丰股份,2026-06-08,2026-06-08 00:52:17
002955,sz.002955,鸿合科技,2026-06-08,2026-06-08 00:52:17
002956,sz.002956,西麦食品,2026-06-08,2026-06-08 00:52:17
002957,sz.002957,科瑞技术,2026-06-08,2026-06-08 00:52:17
002958,sz.002958,青农商行,2026-06-08,2026-06-08 00:52:17
002959,sz.002959,小熊电器,2026-06-08,2026-06-08 00:52:17
002960,sz.002960,青鸟智控,2026-06-08,2026-06-08 00:52:17
002961,sz.002961,瑞达期货,2026-06-08,2026-06-08 00:52:17
002962,sz.002962,五方光电,2026-06-08,2026-06-08 00:52:17
002963,sz.002963,豪尔赛,2026-06-08,2026-06-08 00:52:17
002965,sz.002965,祥鑫科技,2026-06-08,2026-06-08 00:52:17
002966,sz.002966,苏州银行,2026-06-08,2026-06-08 00:52:17
002967,sz.002967,广电计量,2026-06-08,2026-06-08 00:52:17
002968,sz.002968,新大正,2026-06-08,2026-06-08 00:52:17
002969,sz.002969,嘉美包装,2026-06-08,2026-06-08 00:52:17
002970,sz.002970,锐明技术,2026-06-08,2026-06-08 00:52:17
002971,sz.002971,和远气体,2026-06-08,2026-06-08 00:52:17
002972,sz.002972,科安达,2026-06-08,2026-06-08 00:52:17
002973,sz.002973,侨银股份,2026-06-08,2026-06-08 00:52:17
002975,sz.002975,博杰股份,2026-06-08,2026-06-08 00:52:17
002976,sz.002976,瑞玛精密,2026-06-08,2026-06-08 00:52:17
002977,sz.002977,*ST天箭,2026-06-08,2026-06-08 00:52:17
002978,sz.002978,安宁股份,2026-06-08,2026-06-08 00:52:17
002979,sz.002979,雷赛智能,2026-06-08,2026-06-08 00:52:17
002980,sz.002980,华盛昌,2026-06-08,2026-06-08 00:52:17
002981,sz.002981,朝阳科技,2026-06-08,2026-06-08 00:52:17
002982,sz.002982,湘佳股份,2026-06-08,2026-06-08 00:52:17
002983,sz.002983,芯瑞达,2026-06-08,2026-06-08 00:52:17
002984,sz.002984,森麒麟,2026-06-08,2026-06-08 00:52:17
002985,sz.002985,北摩高科,2026-06-08,2026-06-08 00:52:17
002986,sz.002986,宇新股份,2026-06-08,2026-06-08 00:52:17
002987,sz.002987,京北方,2026-06-08,2026-06-08 00:52:17
002988,sz.002988,豪美新材,2026-06-08,2026-06-08 00:52:17
002989,sz.002989,中天精装,2026-06-08,2026-06-08 00:52:17
002990,sz.002990,盛视科技,2026-06-08,2026-06-08 00:52:17
002991,sz.002991,甘源食品,2026-06-08,2026-06-08 00:52:17
002992,sz.002992,宝明科技,2026-06-08,2026-06-08 00:52:17
002993,sz.002993,奥海科技,2026-06-08,2026-06-08 00:52:17
002995,sz.002995,天地在线,2026-06-08,2026-06-08 00:52:17
002996,sz.002996,顺博合金,2026-06-08,2026-06-08 00:52:17
002997,sz.002997,瑞鹄模具,2026-06-08,2026-06-08 00:52:17
002998,sz.002998,优彩资源,2026-06-08,2026-06-08 00:52:17
002999,sz.002999,天禾股份,2026-06-08,2026-06-08 00:52:17
003000,sz.003000,劲仔食品,2026-06-08,2026-06-08 00:52:17
003001,sz.003001,中岩大地,2026-06-08,2026-06-08 00:52:17
003002,sz.003002,壶化股份,2026-06-08,2026-06-08 00:52:17
003003,sz.003003,天元股份,2026-06-08,2026-06-08 00:52:17
003004,sz.003004,声迅股份,2026-06-08,2026-06-08 00:52:17
003005,sz.003005,竞业达,2026-06-08,2026-06-08 00:52:17
003006,sz.003006,百亚股份,2026-06-08,2026-06-08 00:52:17
003007,sz.003007,直真科技,2026-06-08,2026-06-08 00:52:17
003008,sz.003008,开普检测,2026-06-08,2026-06-08 00:52:17
003009,sz.003009,中天火箭,2026-06-08,2026-06-08 00:52:17
003010,sz.003010,若羽臣,2026-06-08,2026-06-08 00:52:17
003011,sz.003011,海象新材,2026-06-08,2026-06-08 00:52:17
003012,sz.003012,东鹏控股,2026-06-08,2026-06-08 00:52:17
003013,sz.003013,地铁设计,2026-06-08,2026-06-08 00:52:17
003015,sz.003015,日久光电,2026-06-08,2026-06-08 00:52:17
003016,sz.003016,欣贺股份,2026-06-08,2026-06-08 00:52:17
003017,sz.003017,大洋生物,2026-06-08,2026-06-08 00:52:17
003018,sz.003018,金富科技,2026-06-08,2026-06-08 00:52:17
003019,sz.003019,宸展光电,2026-06-08,2026-06-08 00:52:17
003020,sz.003020,立方制药,2026-06-08,2026-06-08 00:52:17
003021,sz.003021,兆威机电,2026-06-08,2026-06-08 00:52:17
003022,sz.003022,联泓新科,2026-06-08,2026-06-08 00:52:17
003023,sz.003023,彩虹集团,2026-06-08,2026-06-08 00:52:17
003025,sz.003025,思进智能,2026-06-08,2026-06-08 00:52:17
003026,sz.003026,中晶科技,2026-06-08,2026-06-08 00:52:17
003027,sz.003027,同兴科技,2026-06-08,2026-06-08 00:52:17
003028,sz.003028,振邦智能,2026-06-08,2026-06-08 00:52:17
003029,sz.003029,吉大正元,2026-06-08,2026-06-08 00:52:17
003030,sz.003030,祖名股份,2026-06-08,2026-06-08 00:52:17
003031,sz.003031,中瓷电子,2026-06-08,2026-06-08 00:52:17
003032,sz.003032,*ST传智,2026-06-08,2026-06-08 00:52:17
003033,sz.003033,征和工业,2026-06-08,2026-06-08 00:52:17
003035,sz.003035,南网能源,2026-06-08,2026-06-08 00:52:17
003036,sz.003036,泰坦股份,2026-06-08,2026-06-08 00:52:17
003037,sz.003037,三和管桩,2026-06-08,2026-06-08 00:52:17
003038,sz.003038,鑫铂股份,2026-06-08,2026-06-08 00:52:17
003039,sz.003039,顺控发展,2026-06-08,2026-06-08 00:52:17
003040,sz.003040,楚天龙,2026-06-08,2026-06-08 00:52:17
003041,sz.003041,真爱美家,2026-06-08,2026-06-08 00:52:17
003042,sz.003042,中农联合,2026-06-08,2026-06-08 00:52:17
003043,sz.003043,华亚智能,2026-06-08,2026-06-08 00:52:17
003816,sz.003816,中国广核,2026-06-08,2026-06-08 00:52:17
300001,sz.300001,特锐德,2026-06-08,2026-06-08 00:52:17
300002,sz.300002,神州泰岳,2026-06-08,2026-06-08 00:52:17
300003,sz.300003,乐普医疗,2026-06-08,2026-06-08 00:52:17
300004,sz.300004,南风股份,2026-06-08,2026-06-08 00:52:17
300005,sz.300005,探路者,2026-06-08,2026-06-08 00:52:17
300006,sz.300006,莱美药业,2026-06-08,2026-06-08 00:52:17
300007,sz.300007,汉威科技,2026-06-08,2026-06-08 00:52:17
300008,sz.300008,天海防务,2026-06-08,2026-06-08 00:52:17
300009,sz.300009,安科生物,2026-06-08,2026-06-08 00:52:17
300010,sz.300010,ST豆神,2026-06-08,2026-06-08 00:52:17
300011,sz.300011,鼎汉技术,2026-06-08,2026-06-08 00:52:17
300012,sz.300012,华测检测,2026-06-08,2026-06-08 00:52:17
300013,sz.300013,新宁物流,2026-06-08,2026-06-08 00:52:17
300014,sz.300014,亿纬锂能,2026-06-08,2026-06-08 00:52:17
300015,sz.300015,爱尔眼科,2026-06-08,2026-06-08 00:52:17
300016,sz.300016,北陆药业,2026-06-08,2026-06-08 00:52:17
300017,sz.300017,网宿科技,2026-06-08,2026-06-08 00:52:17
300018,sz.300018,中元股份,2026-06-08,2026-06-08 00:52:17
300019,sz.300019,硅宝科技,2026-06-08,2026-06-08 00:52:17
300020,sz.300020,ST银江,2026-06-08,2026-06-08 00:52:17
300021,sz.300021,大禹节水,2026-06-08,2026-06-08 00:52:17
300022,sz.300022,吉峰科技,2026-06-08,2026-06-08 00:52:17
300024,sz.300024,机器人,2026-06-08,2026-06-08 00:52:17
300025,sz.300025,华星创业,2026-06-08,2026-06-08 00:52:17
300026,sz.300026,红日药业,2026-06-08,2026-06-08 00:52:17
300027,sz.300027,ST华谊,2026-06-08,2026-06-08 00:52:17
300029,sz.300029,*ST天龙,2026-06-08,2026-06-08 00:52:17
300030,sz.300030,阳普医疗,2026-06-08,2026-06-08 00:52:17
300031,sz.300031,宝通科技,2026-06-08,2026-06-08 00:52:17
300032,sz.300032,金龙机电,2026-06-08,2026-06-08 00:52:17
300033,sz.300033,同花顺,2026-06-08,2026-06-08 00:52:17
300034,sz.300034,钢研高纳,2026-06-08,2026-06-08 00:52:17
300035,sz.300035,中科电气,2026-06-08,2026-06-08 00:52:17
300036,sz.300036,超图软件,2026-06-08,2026-06-08 00:52:17
300037,sz.300037,新宙邦,2026-06-08,2026-06-08 00:52:17
300039,sz.300039,上海凯宝,2026-06-08,2026-06-08 00:52:17
300040,sz.300040,九洲集团,2026-06-08,2026-06-08 00:52:17
300041,sz.300041,回天新材,2026-06-08,2026-06-08 00:52:17
300042,sz.300042,朗科科技,2026-06-08,2026-06-08 00:52:17
300043,sz.300043,星辉娱乐,2026-06-08,2026-06-08 00:52:17
300044,sz.300044,*ST赛为,2026-06-08,2026-06-08 00:52:17
300045,sz.300045,华力创通,2026-06-08,2026-06-08 00:52:17
300046,sz.300046,台基股份,2026-06-08,2026-06-08 00:52:17
300047,sz.300047,天源迪科,2026-06-08,2026-06-08 00:52:17
300048,sz.300048,合康新能,2026-06-08,2026-06-08 00:52:17
300049,sz.300049,福瑞医科,2026-06-08,2026-06-08 00:52:17
300050,sz.300050,世纪鼎利,2026-06-08,2026-06-08 00:52:17
300051,sz.300051,琏升科技,2026-06-08,2026-06-08 00:52:17
300052,sz.300052,中青宝,2026-06-08,2026-06-08 00:52:17
300053,sz.300053,航宇微,2026-06-08,2026-06-08 00:52:17
300054,sz.300054,鼎龙股份,2026-06-08,2026-06-08 00:52:17
300055,sz.300055,万邦达,2026-06-08,2026-06-08 00:52:17
300056,sz.300056,中创环保,2026-06-08,2026-06-08 00:52:17
300057,sz.300057,万顺新材,2026-06-08,2026-06-08 00:52:17
300058,sz.300058,蓝色光标,2026-06-08,2026-06-08 00:52:17
300059,sz.300059,东方财富,2026-06-08,2026-06-08 00:52:17
300061,sz.300061,旗天科技,2026-06-08,2026-06-08 00:52:17
300062,sz.300062,中能电气,2026-06-08,2026-06-08 00:52:17
300063,sz.300063,天龙集团,2026-06-08,2026-06-08 00:52:17
300065,sz.300065,海兰信,2026-06-08,2026-06-08 00:52:17
300066,sz.300066,三川智慧,2026-06-08,2026-06-08 00:52:17
300067,sz.300067,安诺其,2026-06-08,2026-06-08 00:52:17
300068,sz.300068,ST南都,2026-06-08,2026-06-08 00:52:17
300069,sz.300069,金利华电,2026-06-08,2026-06-08 00:52:17
300070,sz.300070,碧水源,2026-06-08,2026-06-08 00:52:17
300071,sz.300071,福石控股,2026-06-08,2026-06-08 00:52:17
300072,sz.300072,海新能科,2026-06-08,2026-06-08 00:52:17
300073,sz.300073,当升科技,2026-06-08,2026-06-08 00:52:17
300074,sz.300074,华平股份,2026-06-08,2026-06-08 00:52:17
300075,sz.300075,数字政通,2026-06-08,2026-06-08 00:52:17
300076,sz.300076,*ST宁视,2026-06-08,2026-06-08 00:52:17
300077,sz.300077,国民技术,2026-06-08,2026-06-08 00:52:17
300078,sz.300078,思创智联,2026-06-08,2026-06-08 00:52:17
300079,sz.300079,数码视讯,2026-06-08,2026-06-08 00:52:17
300080,sz.300080,易成新能,2026-06-08,2026-06-08 00:52:17
