rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.45400000000001,80.05,000957,中通客车,confirmed_rebound,2024-02-05,6.02,2024-02-05,6.02,0.0,11.129568106312307,29.009433962264158,False,-10.0149,2.7516,4,4,4,100.0,101.48868676450815,354.54545454545456,8.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
488,69.24173803526449,64.11272040302268,001231,农心科技,confirmed_rebound,2024-02-05,13.6,2024-02-05,13.6,0.0,10.735294117647065,32.27091633466135,False,-9.9934,5.1642,1,1,1,100.0,14.315701091519731,14.315701091519731,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
489,69.22023021582734,64.09280575539569,002546,新联电子,confirmed_rebound,2024-02-05,3.27,2024-02-05,3.27,0.0,8.86850152905199,28.446389496717728,False,-9.9174,2.9571,1,1,1,100.0,14.20863309352518,14.20863309352518,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
490,69.20721096543504,64.08075089392133,000025,特力A,confirmed_rebound,2024-02-05,12.79,2024-02-05,12.79,0.0,8.91321344800626,29.492833517089313,False,-9.993,3.1234,1,1,1,100.0,14.143822010329751,14.143822010329751,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
491,69.20050306748468,64.07453987730062,603321,梅轮电梯,confirmed_rebound,2024-02-05,5.69,2024-02-05,5.69,0.0,10.01757469244287,29.49194547707559,False,-9.9684,2.255,1,1,1,100.0,14.110429447852773,14.110429447852773,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
492,69.19206844106463,64.06673003802281,002490,山东墨龙,confirmed_rebound,2024-02-05,2.99,2024-02-05,2.99,0.0,10.70234113712374,28.125,False,-9.9398,2.0907,1,1,1,100.0,14.068441064638787,14.068441064638787,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
493,69.1830198091934,69.9366474759602,300726,宏达电子,confirmed_rebound,2024-02-05,18.56,2024-02-05,17.75,4.563380281690134,12.676056338028168,28.943154523618897,False,-8.2097,2.9736,3,3,3,100.0,16.135239345234975,20.972375690607738,3.436619718309866,4.563380281690134,历史3/3次成功; 当前距低点4.56%; 最新日涨幅-8.21%; 状态confirmed_rebound; 底部未确认
494,69.18301502504175,64.05834724540902,600230,沧州大化,confirmed_rebound,2024-02-05,8.87,2024-02-05,8.87,0.0,10.597519729425043,28.69774919614148,False,-9.9492,2.1366,1,1,1,100.0,14.02337228714524,14.02337228714524,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
495,69.176615851091,69.38768104056801,301386,未来电器,confirmed_rebound,2024-02-05,15.78,2024-02-05,15.15,4.1584158415841515,14.257425742574245,32.87549844926894,False,-10.2899,5.6796,2,2,2,100.0,24.88639332999926,27.880184331797242,3.8415841584158485,4.1584158415841515,历史2/2次成功; 当前距低点4.16%; 最新日涨幅-10.29%; 状态confirmed_rebound; 底部未确认
496,69.17352605729357,67.88281766281621,301323,新莱福,confirmed_rebound,2024-02-05,22.51,2024-02-05,21.85,3.0205949656750577,18.855835240274587,32.31102850061958,False,-12.4465,7.5432,1,1,1,100.0,19.514914970727627,19.514914970727627,4.979405034324942,3.0205949656750577,历史1/1次成功; 当前距低点3.02%; 最新日涨幅-12.45%; 状态confirmed_rebound; 底部未确认
497,69.13795640931555,64.5993597084852,002059,云南旅游,confirmed_rebound,2024-02-05,4.27,2024-02-05,4.25,0.47058823529410765,9.176470588235286,28.330522765598648,False,-8.9552,1.4324,1,1,1,100.0,10.442477876106192,10.442477876106192,7.529411764705893,0.47058823529410765,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-8.96%; 状态confirmed_rebound; 底部未确认
498,69.12358926159428,64.6587335550557,301488,豪恩汽电,confirmed_rebound,2024-02-05,38.0,2024-02-05,37.8,0.5291005291005366,14.788359788359799,31.147540983606557,False,-13.0833,8.4434,1,1,1,100.0,11.478939577445836,11.478939577445836,7.4708994708994645,0.5291005291005366,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-13.08%; 状态confirmed_rebound; 底部未确认
499,69.11576802507838,63.9960815047022,002817,黄山胶囊,confirmed_rebound,2024-02-05,5.5,2024-02-05,5.5,0.0,10.181818181818175,30.99121706398996,False,-9.9836,2.8584,1,1,1,100.0,13.688610240334384,13.688610240334384,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
500,69.09087066246056,63.97302839116718,001223,欧克科技,confirmed_rebound,2024-02-05,35.74,2024-02-05,35.74,0.0,11.863458310016773,28.662674650698598,False,-9.9975,4.7518,1,1,1,100.0,13.56466876971609,13.56466876971609,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
501,69.07268045454545,63.9561856060606,000545,金浦钛业,confirmed_rebound,2024-02-05,1.97,2024-02-05,1.97,0.0,11.67512690355331,32.302405498281786,False,-10.0457,1.7996,3,4,3,75.0,17.640782828282834,24.6875,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
502,69.07022503547049,65.16308355497348,688056,莱伯泰科,confirmed_rebound,2024-02-05,19.72,2024-02-05,19.53,0.9728622631848322,15.616999487967215,32.37534626038781,False,-12.8205,1.3693,3,4,3,75.0,23.79682534965002,33.63914373088685,7.027137736815169,0.9728622631848322,历史3/4次成功; 当前距低点0.97%; 最新日涨幅-12.82%; 状态confirmed_rebound; 底部未确认
503,69.06432842673378,67.31025967369382,002460,赣锋锂业,confirmed_rebound,2024-02-05,31.62,2024-02-05,30.8,2.6623376623376633,8.051948051948052,32.485751863217885,False,-4.6441,2.364,1,1,1,100.0,12.045105074320862,12.045105074320862,5.337662337662337,2.6623376623376633,历史1/1次成功; 当前距低点2.66%; 最新日涨幅-4.64%; 状态confirmed_rebound; 底部未确认
504,69.01801764187005,63.90557189062041,688192,迪哲医药,confirmed_rebound,2024-02-05,27.15,2024-02-05,27.15,0.0,10.534069981583807,30.91603053435114,False,-11.477,3.3124,1,1,1,100.0,13.201999411937674,13.201999411937674,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-11.48%; 状态confirmed_rebound; 底部未确认
505,68.99925842696629,63.888202247191,002136,安纳达,confirmed_rebound,2024-02-05,7.52,2024-02-05,7.52,0.0,11.569148936170226,31.26142595978062,False,-9.9401,2.326,1,1,1,100.0,13.108614232209742,13.108614232209742,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
506,68.94281569329812,69.59408957503553,002812,恩捷股份,confirmed_rebound,2024-02-05,38.64,2024-02-05,36.98,4.488912925905905,8.923742563547876,32.41959064327486,False,-4.3564,2.493,3,3,3,100.0,13.380704548930012,16.39800995024876,3.511087074094095,4.488912925905905,历史3/3次成功; 当前距低点4.49%; 最新日涨幅-4.36%; 状态confirmed_rebound; 底部未确认
507,68.93678571428572,63.83035714285714,002578,闽发铝业,confirmed_rebound,2024-02-05,2.58,2024-02-05,2.58,0.0,10.465116279069768,30.270270270270274,False,-10.1045,3.9012,1,1,1,100.0,12.797619047619053,12.797619047619053,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.10%; 状态confirmed_rebound; 底部未确认
508,68.92658886894075,63.82091561938958,600218,全柴动力,confirmed_rebound,2024-02-05,6.05,2024-02-05,6.05,0.0,10.247933884297522,29.895712630359224,False,-9.9702,3.2698,1,1,1,100.0,12.746858168761218,12.746858168761218,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
509,68.90281057268724,63.798898678414105,002787,华源控股,confirmed_rebound,2024-02-05,5.65,2024-02-05,5.65,0.0,9.73451327433628,29.10915934755332,False,-10.0318,1.5664,1,1,1,100.0,12.628487518355366,12.628487518355366,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
510,68.88826008968611,63.785426008968614,002565,顺灏股份,confirmed_rebound,2024-02-05,2.36,2024-02-05,2.36,0.0,10.169491525423737,28.484848484848484,False,-9.9237,3.3198,1,1,1,100.0,12.556053811659185,12.556053811659185,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态confirmed_rebound; 底部未确认
511,68.8855118644068,63.78288135593222,002334,英威腾,confirmed_rebound,2024-02-05,5.46,2024-02-05,5.46,0.0,10.256410256410248,27.87318361955086,False,-10.0494,4.5707,1,1,1,100.0,12.542372881355945,12.542372881355945,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态confirmed_rebound; 底部未确认
512,68.88124873096447,63.77893401015229,000633,合金投资,confirmed_rebound,2024-02-05,4.66,2024-02-05,4.66,0.0,10.944206008583686,29.924812030075188,False,-10.0386,2.7296,1,1,1,100.0,12.521150592216584,12.521150592216584,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
513,68.8572283464567,63.75669291338583,600149,廊坊发展,confirmed_rebound,2024-02-05,3.91,2024-02-05,3.91,0.0,8.95140664961636,28.77959927140255,False,-9.9078,1.4899,1,1,1,100.0,12.401574803149604,12.401574803149604,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态confirmed_rebound; 底部未确认
514,68.84431705417735,63.74473801312717,001306,夏厦精密,confirmed_rebound,2024-02-05,49.15,2024-02-05,49.15,0.0,9.440488301119025,29.382183908045974,False,-9.9982,8.7355,1,1,1,100.0,12.337301145844926,12.337301145844926,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
515,68.83032713754648,63.73178438661711,603332,苏州龙杰,confirmed_rebound,2024-02-05,7.11,2024-02-05,7.11,0.0,8.860759493670885,30.019685039370074,False,-10.0,2.075,1,1,1,100.0,12.26765799256506,12.26765799256506,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
516,68.82692307692308,63.72863247863248,000892,欢瑞世纪,confirmed_rebound,2024-02-05,2.74,2024-02-05,2.74,0.0,9.85401459854013,27.3209549071618,False,-9.8684,2.553,1,1,1,100.0,12.250712250712256,12.250712250712256,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.87%; 状态confirmed_rebound; 底部未确认
517,68.81399492883787,68.54431238829376,688277,天智航,confirmed_rebound,2024-02-05,7.93,2024-02-05,7.64,3.7958115183246077,16.492146596858646,32.568402471315096,False,-11.8889,1.8489,2,2,2,100.0,15.907326075665967,20.469798657718112,4.204188481675392,3.7958115183246077,历史2/2次成功; 当前距低点3.80%; 最新日涨幅-11.89%; 状态confirmed_rebound; 底部未确认
518,68.78356781532865,63.688488717896895,002520,日发精机,confirmed_rebound,2024-02-05,3.73,2024-02-05,3.73,0.0,11.26005361930296,31.433823529411768,False,-9.9034,3.4284,3,4,3,75.0,16.201552246757505,30.752212389380546,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
519,68.77194206896553,63.67772413793104,605122,四方新材,confirmed_rebound,2024-02-05,10.76,2024-02-05,10.76,0.0,9.944237918215617,29.442622950819676,False,-10.0334,2.8633,1,1,1,100.0,11.977011494252876,11.977011494252876,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态confirmed_rebound; 底部未确认
520,68.66584194528876,63.57948328267477,603036,如通股份,confirmed_rebound,2024-02-05,9.28,2024-02-05,9.28,0.0,10.452586206896559,28.61538461538462,False,-9.9903,2.7743,1,1,1,100.0,11.448834853090181,11.448834853090181,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态confirmed_rebound; 底部未确认
521,68.63111572700296,63.5473293768546,002628,成都路桥,confirmed_rebound,2024-02-05,2.42,2024-02-05,2.42,0.0,10.743801652892571,27.54491017964072,False,-10.0372,3.525,1,1,1,100.0,11.27596439169139,11.27596439169139,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
522,68.62706790697675,63.54358139534884,600288,大恒科技,confirmed_rebound,2024-02-05,6.87,2024-02-05,6.87,0.0,11.935953420669582,31.23123123123123,False,-9.9607,3.3294,1,1,1,100.0,11.255813953488381,11.255813953488381,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
523,68.60092133489967,64.30570831000297,001268,联合精密,confirmed_rebound,2024-02-05,15.75,2024-02-05,15.65,0.6389776357827454,11.11821086261981,30.19625334522748,False,-9.4307,11.6696,1,1,1,100.0,10.92783505154639,10.92783505154639,7.361022364217256,0.6389776357827454,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-9.43%; 状态confirmed_rebound; 底部未确认
524,68.59570456033477,67.09237800732713,603115,海星股份,confirmed_rebound,2024-02-05,9.39,2024-02-05,9.13,2.847754654983568,11.391018619934272,27.826086956521735,False,-7.3964,1.8094,1,1,1,100.0,13.14655172413793,13.14655172413793,5.152245345016432,2.847754654983568,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-7.40%; 状态confirmed_rebound; 底部未确认
525,68.59309989023052,63.51212952799122,002205,国统股份,confirmed_rebound,2024-02-05,7.11,2024-02-05,7.11,0.0,8.720112517580873,30.970873786407772,False,-10.0,5.4543,1,1,1,100.0,11.086717892425904,11.086717892425904,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
526,68.57807142857145,63.4982142857143,002277,友阿股份,confirmed_rebound,2024-02-05,2.65,2024-02-05,2.65,0.0,10.18867924528302,28.9544235924933,False,-9.8639,2.6117,1,1,1,100.0,11.011904761904766,11.011904761904766,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.86%; 状态confirmed_rebound; 底部未确认
527,68.50681705150978,63.4322380106572,002420,毅昌科技,confirmed_rebound,2024-02-05,3.8,2024-02-05,3.8,0.0,11.052631578947366,29.759704251386328,False,-9.9526,2.2296,1,1,1,100.0,10.657193605683846,10.657193605683846,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
528,68.50670182992467,63.43213132400432,002647,仁东控股,confirmed_rebound,2024-02-05,4.23,2024-02-05,4.23,0.0,10.165484633569733,31.331168831168828,False,-10.0,3.8675,1,1,1,100.0,10.656620021528528,10.656620021528528,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
529,68.485376146789,63.41238532110091,002849,威星智能,confirmed_rebound,2024-02-05,11.59,2024-02-05,11.59,0.0,9.232096635030201,31.420118343195263,False,-10.0155,2.0818,1,1,1,100.0,10.550458715596333,10.550458715596333,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
530,68.45967887323945,63.38859154929578,000533,顺钠股份,confirmed_rebound,2024-02-05,3.03,2024-02-05,3.03,0.0,9.90099009900991,31.447963800904983,False,-10.089,3.364,1,1,1,100.0,10.42253521126761,10.42253521126761,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态confirmed_rebound; 底部未确认
531,68.45444405286344,63.38374449339207,603110,东方材料,confirmed_rebound,2024-02-05,15.12,2024-02-05,15.12,0.0,10.648148148148156,28.746465598491987,False,-10.0,2.215,1,1,1,100.0,10.396475770925107,10.396475770925107,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
532,68.4530094896615,64.11892695214104,002733,雄韬股份,confirmed_rebound,2024-02-05,10.06,2024-02-05,10.0,0.600000000000005,11.400000000000006,28.57142857142857,False,-9.4509,1.9681,1,1,1,100.0,9.445843828715354,9.445843828715354,7.399999999999995,0.600000000000005,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-9.45%; 状态confirmed_rebound; 底部未确认
533,68.43883892617451,63.36929530201343,002140,东华科技,confirmed_rebound,2024-02-05,6.17,2024-02-05,6.17,0.0,10.85899513776337,28.0046674445741,False,-9.927,2.164,1,1,1,100.0,10.318791946308728,10.318791946308728,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态confirmed_rebound; 底部未确认
534,68.40096880356532,63.33423037367159,001270,铖昌科技,confirmed_rebound,2024-02-05,37.35,2024-02-05,37.35,0.0,10.76305220883533,29.793233082706767,False,-10.0,5.386,1,1,1,100.0,10.130270826191285,10.130270826191285,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
535,68.3945471231528,67.02909771274807,002389,航天彩虹,confirmed_rebound,2024-02-05,11.86,2024-02-05,11.52,2.951388888888888,11.111111111111121,28.580285182889025,False,-7.3438,1.9685,1,1,1,100.0,14.076690211907161,14.076690211907161,5.0486111111111125,2.951388888888888,历史1/1次成功; 当前距低点2.95%; 最新日涨幅-7.34%; 状态confirmed_rebound; 底部未确认
536,68.38831039119086,64.52075216161735,603275,众辰科技,confirmed_rebound,2024-02-05,28.0,2024-02-05,27.73,0.9736747205192917,10.890732059141722,27.654578659013822,False,-9.0614,4.8771,1,1,1,100.0,16.186723249469523,16.186723249469523,7.026325279480708,0.9736747205192917,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-9.06%; 状态confirmed_rebound; 底部未确认
537,68.38573153666754,63.320121793210674,001283,豪鹏科技,confirmed_rebound,2024-02-05,28.87,2024-02-05,28.87,0.0,9.040526498094906,32.02260419119378,False,-10.0062,3.07,1,1,1,100.0,10.05441824306814,10.05441824306814,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
538,68.35176174566799,64.16615415176801,603112,华翔股份,confirmed_rebound,2024-02-05,8.45,2024-02-05,8.39,0.7151370679380061,10.131108462455298,28.29059829059828,False,-9.3348,1.3912,1,1,1,100.0,11.111111111111114,11.111111111111114,7.284862932061994,0.7151370679380061,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-9.33%; 状态confirmed_rebound; 底部未确认
539,68.35151702728544,67.83245131289115,300738,奥飞数据,confirmed_rebound,2024-02-05,6.9,2024-02-05,6.66,3.603603603603607,13.063063063063066,31.97139938712972,False,-8.971,3.9047,1,1,1,100.0,26.39068564036221,26.39068564036221,4.396396396396393,3.603603603603607,历史1/1次成功; 当前距低点3.60%; 最新日涨幅-8.97%; 状态confirmed_rebound; 底部未确认
540,68.348016,63.285199999999996,002613,北玻股份,confirmed_rebound,2024-02-05,3.07,2024-02-05,3.07,0.0,9.771986970684047,31.473214285714295,False,-9.9707,4.0897,1,1,1,100.0,9.866666666666669,9.866666666666669,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
541,68.34186885245903,63.27950819672132,000809,和展能源,confirmed_rebound,2024-02-05,2.17,2024-02-05,2.17,0.0,11.52073732718894,30.891719745222936,False,-9.9585,1.6276,1,1,1,100.0,9.836065573770501,9.836065573770501,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态confirmed_rebound; 底部未确认
542,68.33371106480064,67.04269422729105,301370,国科恒泰,confirmed_rebound,2024-02-05,11.3,2024-02-05,10.97,3.0082041932543304,14.767547857793975,28.9967637540453,False,-9.8164,8.5017,1,1,1,100.0,14.846235418875933,14.846235418875933,4.99179580674567,3.0082041932543304,历史1/1次成功; 当前距低点3.01%; 最新日涨幅-9.82%; 状态confirmed_rebound; 底部未确认
543,68.32078617157491,63.25998719590269,002576,通达动力,confirmed_rebound,2024-02-05,10.62,2024-02-05,10.62,0.0,10.075329566854995,28.96321070234114,False,-10.0,3.391,1,1,1,100.0,9.731113956466078,9.731113956466078,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
544,68.31000000000002,63.25000000000001,002098,浔兴股份,confirmed_rebound,2024-02-05,4.64,2024-02-05,4.64,0.0,9.051724137931034,28.173374613003098,False,-9.9029,2.4609,1,1,1,100.0,9.677419354838705,9.677419354838705,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态confirmed_rebound; 底部未确认
545,68.2878662789833,69.53393746037352,688097,博众精工,confirmed_rebound,2024-02-05,19.33,2024-02-05,18.42,4.940282301845801,12.214983713355048,32.154696132596676,False,-5.7073,5.1431,3,3,3,100.0,18.59022101388142,36.461661341853045,3.0597176981542,4.940282301845801,历史3/3次成功; 当前距低点4.94%; 最新日涨幅-5.71%; 状态confirmed_rebound; 底部未确认
546,68.2832928416486,63.225271149674626,600237,铜峰电子,confirmed_rebound,2024-02-05,4.42,2024-02-05,4.42,0.0,10.633484162895922,31.79012345679013,False,-9.9796,4.1939,1,1,1,100.0,9.544468546637733,9.544468546637733,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
547,68.25851305334848,63.20232690124858,000833,粤桂股份,confirmed_rebound,2024-02-05,4.29,2024-02-05,4.29,0.0,10.95571095571095,27.533783783783782,False,-10.0629,2.3451,1,1,1,100.0,9.421112372304199,9.421112372304199,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态confirmed_rebound; 底部未确认
548,68.24977095435686,63.19423236514523,605179,一鸣食品,confirmed_rebound,2024-02-05,9.57,2024-02-05,9.57,0.0,10.762800417972825,27.38998482549317,False,-9.9718,1.8067,1,1,1,100.0,9.377593360995842,9.377593360995842,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
549,68.24386620926245,63.18876500857633,603320,迪贝电气,confirmed_rebound,2024-02-05,9.9,2024-02-05,9.9,0.0,13.03030303030302,32.6072157930565,False,-10.0,1.6238,1,1,1,100.0,9.34819897084048,9.34819897084048,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
550,68.23109116578928,69.0252907890816,300639,凯普生物,confirmed_rebound,2024-02-05,5.91,2024-02-05,5.65,4.60176991150442,14.159292035398227,28.299492385786795,False,-8.2298,1.5468,3,3,3,100.0,11.70605477049283,15.373134328358212,3.3982300884955796,4.60176991150442,历史3/3次成功; 当前距低点4.60%; 最新日涨幅-8.23%; 状态confirmed_rebound; 底部未确认
551,68.19757788096243,63.14590544533558,001358,兴欣新材,confirmed_rebound,2024-02-05,27.16,2024-02-05,27.16,0.0,11.15611192930781,32.387353746577055,False,-10.0066,10.8824,1,1,1,100.0,9.117771211481637,9.117771211481637,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
552,68.09276217765043,63.04885386819484,600336,澳柯玛,confirmed_rebound,2024-02-05,3.87,2024-02-05,3.87,0.0,10.077519379844952,28.465804066543438,False,-10.0,2.3991,1,1,1,100.0,8.595988538681942,8.595988538681942,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
553,68.08752681388015,63.04400630914827,605058,澳弘电子,confirmed_rebound,2024-02-05,13.38,2024-02-05,13.38,0.0,9.56651718983557,30.49350649350649,False,-10.0202,2.0098,1,1,1,100.0,8.569926393270237,8.569926393270237,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态confirmed_rebound; 底部未确认
554,68.08077646044407,63.03775598189265,605376,博迁新材,confirmed_rebound,2024-02-05,16.16,2024-02-05,16.16,0.0,11.324257425742564,29.61672473867596,False,-9.9721,1.4118,1,1,1,100.0,8.536322483293816,8.536322483293816,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
555,68.0558672985782,63.014691943127964,002730,电光科技,confirmed_rebound,2024-02-05,5.94,2024-02-05,5.94,0.0,11.111111111111098,31.88073394495413,False,-10.0,2.9379,1,1,1,100.0,8.412322274881527,8.412322274881527,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
556,68.05143219512196,63.010585365853665,001222,源飞宠物,confirmed_rebound,2024-02-05,9.86,2024-02-05,9.86,0.0,11.054766734279918,31.859018659295103,False,-9.9543,4.8869,1,1,1,100.0,8.39024390243902,8.39024390243902,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
557,67.99717241379311,62.96034482758621,002734,利民股份,confirmed_rebound,2024-02-05,5.49,2024-02-05,5.49,0.0,10.382513661202173,27.572559366754618,False,-10.0,2.3018,1,1,1,100.0,8.12013348164628,8.12013348164628,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态confirmed_rebound; 底部未确认
558,67.9667690108156,66.66448602794412,300718,长盛轴承,confirmed_rebound,2024-02-05,12.04,2024-02-05,11.69,2.9940119760479016,11.12061591103508,27.928483353884094,False,-8.2317,2.9488,1,1,1,100.0,12.638888888888877,12.638888888888877,5.005988023952098,2.9940119760479016,历史1/1次成功; 当前距低点2.99%; 最新日涨幅-8.23%; 状态confirmed_rebound; 底部未确认
559,67.94454017259,67.5428195286916,688057,金达莱,confirmed_rebound,2024-02-05,9.55,2024-02-05,9.21,3.691639522258413,14.657980456026054,30.332829046898635,False,-10.4128,0.8716,2,2,2,100.0,9.246008814197628,9.859976662777116,4.308360477741587,3.691639522258413,历史2/2次成功; 当前距低点3.69%; 最新日涨幅-10.41%; 状态confirmed_rebound; 底部未确认
560,67.93120734432947,67.9395820231613,688151,华强科技,confirmed_rebound,2024-02-05,12.98,2024-02-05,12.48,4.006410256410256,13.060897435897429,28.726442033123934,False,-9.547,1.4992,1,1,1,100.0,31.90428713858426,31.90428713858426,3.993589743589744,4.006410256410256,历史1/1次成功; 当前距低点4.01%; 最新日涨幅-9.55%; 状态confirmed_rebound; 底部未确认
561,67.90701492687452,62.876865673031965,300693,盛弘股份,confirmed_rebound,2024-02-05,23.58,2024-02-05,23.58,0.0,11.026293469041567,28.241022519780895,False,-11.0524,5.8135,3,4,3,75.0,11.837987489419174,14.598108747044908,8.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-11.05%; 状态confirmed_rebound; 底部未确认
562,67.62172486463383,67.63912399620841,601515,衢州东峰,confirmed_rebound,2024-02-05,3.11,2024-02-05,2.99,4.013377926421393,9.030100334448147,27.427184466019416,False,-5.4711,1.3252,2,2,2,100.0,13.707664884135484,15.294117647058833,3.9866220735786073,4.013377926421393,历史2/2次成功; 当前距低点4.01%; 最新日涨幅-5.47%; 状态confirmed_rebound; 底部未确认
